name,year,population,gdp_percap,life_exp
Oman,2010,3041460.0,45335.0,76.09
Pakistan,2010,170560182.0,4284.0,65.33
Palau,2010,20470.0,12408.0,NA
Panama,2010,3643222.0,15419.0,77.85
Papua New Guinea,2010,7108239.0,2087.0,58.7
Paraguay,2010,6209877.0,7290.0,74.07
Peru,2010,29373646.0,9957.0,77.92
Philippines,2010,93726624.0,5597.0,69.03
Poland,2010,38323402.0,21771.0,76.3
Portugal,2010,10652321.0,27238.0,79.84
Qatar,2010,1779676.0,125141.0,79.52
Romania,2010,20440347.0,17818.0,73.66
Russia,2010,143153869.0,23108.0,69.24
Rwanda,2010,10246842.0,1353.0,64.59
St. Kitts and Nevis,2010,51445.0,21412.0,NA
St. Lucia,2010,172580.0,10842.0,75.48
St. Vincent and the Grenadines,2010,109315.0,9916.0,71.64
Samoa,2010,186205.0,5400.0,71.46
San Marino,2010,31110.0,44525.0,NA
Sao Tome and Principe,2010,174776.0,2642.0,68.91
Saudi Arabia,2010,27425676.0,45421.0,75.13
Senegal,2010,12916229.0,2181.0,64.01
Serbia,2010,9029716.0,12688.0,74.65
Seychelles,2010,91405.0,20365.0,73.38
Sierra Leone,2010,6458720.0,1217.0,55.05
Singapore,2010,5074252.0,72105.0,82.69
Slovak Republic,2010,5404294.0,25159.0,75.52
Slovenia,2010,2045168.0,28678.0,79.45
Solomon Islands,2010,527790.0,1783.0,61.71
Somalia,2010,12053223.0,614.0,53.13
South Africa,2010,51584663.0,12029.0,54.27
Spain,2010,46788630.0,32506.0,81.94
Sri Lanka,2010,20198353.0,8563.0,74.42
Sudan,2010,34385963.0,3366.0,66.29
Suriname,2010,526103.0,14212.0,70.32
Swaziland,2010,1202843.0,7297.0,46.98
Sweden,2010,9390168.0,42943.0,81.52
Switzerland,2010,7831971.0,55542.0,82.21
Syria,2010,21018834.0,6603.0,76.15
Taiwan,2010,23102406.0,39085.0,79.19
Tajikistan,2010,7641630.0,2106.0,69.61
Tanzania,2010,46098591.0,2091.0,59.3
Thailand,2010,67208808.0,13487.0,76.57
Timor-Leste,2010,1109591.0,1853.0,71.1
Togo,2010,6502952.0,1208.0,58.74
Tonga,2010,104137.0,4984.0,69.86
Trinidad and Tobago,2010,1328100.0,31261.0,72.56
Tunisia,2010,10639931.0,10436.0,76.89
Turkey,2010,72326914.0,17959.0,78.21
Turkmenistan,2010,5087210.0,9942.0,67.94
Tuvalu,2010,10531.0,3007.0,NA
Uganda,2010,33915133.0,1540.0,56.81
Ukraine,2010,45792501.0,7824.0,70.41
United Arab Emirates,2010,8270684.0,57580.0,76.51
United Kingdom,2010,63306843.0,36196.0,80.34
United States,2010,308641391.0,49373.0,78.74
Uruguay,2010,3374415.0,17082.0,76.36
Uzbekistan,2010,28606294.0,4240.0,68.77
Vanuatu,2010,236295.0,2948.0,63.02
Venezuela,2010,29028033.0,16545.0,75.41
Palestine,2010,4066829.0,2443.0,72.27
Vietnam,2010,88472512.0,4486.0,73.07
Yemen,2010,23606779.0,4479.0,67.51
Zambia,2010,13850033.0,3279.0,52.02
Zimbabwe,2010,14086317.0,1460.0,49.57
South Sudan,2010,10067192.0,3790.0,58.13
